roi_number,Area,Biovolume,EquivDiameter,MajorAxisLength,MinorAxisLength,winner,id,name,international_id
427,2414,25138.45508,55.44006007,190.91097040000002,16.98939242,Skeletonema,19.0,Skeletonema,149073.0
428,411,4748.517296,22.87578311,27.02412531,19.79507556,mix,25.0,mix,
430,605,6599.49707,27.75445774,38.14404487,23.16592525,mix,25.0,mix,
431,426,5136.503989,23.28948359,26.49491373,20.79383205,mix,25.0,mix,
432,244,2392.3228059999997,17.62584605,18.994181899999997,16.94639737,mix,25.0,mix,
434,292,2448.871473,19.28175166,25.57636113,15.06400924,mix,25.0,mix,
435,915,3896.297852,34.132304100000006,194.2318262,6.773801901000001,Leptocylindrus,15.0,Leptocylindrus,149038.0
436,309,3211.49309,19.83509565,22.07635954,18.0504444,mix,25.0,mix,
437,306,2309.0706,19.73857393,29.89611698,14.00506312,mix,25.0,mix,
438,425,5470.298208,23.26213246,25.24677365,22.45472401,mix,25.0,mix,
440,398,4949.579226,22.51109368,24.58796523,20.78899995,mix,25.0,mix,
441,460,6397.0680409999995,24.20103697,26.12199596,23.43351649,mix,25.0,mix,
442,567,6700.231732,26.86869595,37.07695916,20.42947807,Chaetoceros,3.0,Chaetoceros,148985.0
443,597,7065.4418780000005,27.57034654,38.60987973,20.69748906,mix,25.0,mix,
446,64443,2830022.0,286.44611360000005,616.9381146000001,211.5979129,Asterionellopsis,,,
450,514,5959.601264,25.58212513,34.24005273,20.01217969,mix,25.0,mix,
451,836,12401.437,32.62557677,43.95835395,24.47033391,mix,25.0,mix,
452,524,6266.691946,25.82977974,33.44355271,20.26828119,mix,25.0,mix,
453,542,6733.218454999999,26.26967516,32.8794925,21.32835064,mix,25.0,mix,
454,1224,29120.2077,39.47714785,41.56211929,39.64230038,dino30,,,
455,8805,105154.0,105.88141570000002,637.1505734,21.3780052,Pseudonitzschia,,,
457,763,9970.629684,31.16860235,45.50538872,22.59797023,mix,25.0,mix,
458,27823,1150804.625,188.2162157,569.1810343,66.23120423,Ditylum,,,
459,467,6662.53262,24.38448005,25.04088954,23.92494756,mix,25.0,mix,
460,672,11822.59855,29.25093117,31.5006773,28.28441823,mix,25.0,mix,
461,734,9980.83986,30.57053853,41.9765705,23.38837147,mix,25.0,mix,
462,597,8468.948396,27.57034654,32.06674969,23.79710812,mix,25.0,mix,
463,1031,21311.77916,36.23133962,39.41590629,34.23549454,dino30,,,
465,361,4249.004064,21.43920417,22.460818399999997,20.73909969,mix,25.0,mix,
466,495,5587.322534,25.10485162,33.41336612,19.79048786,mix,25.0,mix,
469,4456,195850.813,75.32300718,84.30841915,69.11443562,Gyrodinium,31.0,Gyrodinium,109476.0
470,569,7375.674152,26.9160417,33.98283671,21.69004077,mix,25.0,mix,
472,7195,220389.8125,95.71289633,192.1749811,49.3793691,Corethron,,,
474,246,2049.889206,17.6979357,20.91131092,15.28608934,mix,25.0,mix,
475,223,1977.632575,16.85029431,18.64644406,16.23135338,mix,25.0,mix,
477,295,2181.836098,19.38054864,28.262324600000003,14.00500153,mix,25.0,mix,
480,540,7550.032545,26.22116233,29.62559387,23.66278102,mix,25.0,mix,
481,439,5606.17209,23.64216911,25.7703826,22.49345929,mix,25.0,mix,
483,708,10001.260209999999,30.02421685,39.46497762,23.74666492,mix,25.0,mix,
486,267,2853.351528,18.43786751,19.19207775,18.37848808,mix,25.0,mix,
488,432,3891.9646,23.45292057,30.17881328,21.94974417,detritus,23.0,detritus,
489,16803,628070.25,146.26771369999997,381.5673233,59.5094834,Ditylum,,,
490,533,7881.47057,26.05065599,27.91736773,24.44507751,mix,25.0,mix,
491,606,7605.010416,27.77738584,37.08788388,21.5306577,mix,25.0,mix,
492,778,13116.14933,31.47348671,36.53324856,27.53233759,mix,25.0,mix,
493,382,3769.125786,22.05396804,29.34368375,17.33949907,mix,25.0,mix,
494,534,7377.244949,26.075082300000002,30.177592200000003,23.25907029,mix,25.0,mix,
495,541,6407.278217,26.24542996,35.17060216,20.61438399,mix,25.0,mix,
496,22205,836386.5625,168.1436412,295.1871776,160.3818891,Asterionellopsis,,,
497,168,975.2416992000001,14.62546558,21.66883088,11.83763358,mix,25.0,mix,
498,310,3632.466506,19.86716535,23.39141399,20.21258687,detritus,23.0,detritus,
499,68067,3099891.0,294.3902106,624.8099947000001,249.1763742,Asterionellopsis,,,
500,206,951.7000732000001,16.19528778,33.59220685,14.03389684,Chaetoceros,3.0,Chaetoceros,148985.0
501,472,5533.915459000001,24.51467041,31.17312187,19.82279894,mix,25.0,mix,
502,421,5343.063706,23.15240481,25.83665346,21.44543576,mix,25.0,mix,
503,461,5595.961914,24.22732817,28.85804149,20.61868972,mix,25.0,mix,
504,456,5899.911003,24.09558533,27.00852642,21.85294833,mix,25.0,mix,
506,605,9923.505795000001,27.75445774,28.84551884,26.79909376,mix,25.0,mix,
508,290,2701.769682,19.2156048,22.40983666,16.9287902,mix,25.0,mix,
509,538,7848.4838469999995,26.17255958,29.893447499999997,25.39466233,mix,25.0,mix,
510,393,3032.829346,22.36924543,40.42202141,13.31241817,mix_elongated,,,
511,464,5799.380039,24.30603112,28.75873634,20.9560156,mix,25.0,mix,
512,338,3582.2010229999996,20.74499858,24.07141488,18.59236036,mix,25.0,mix,
513,445,5834.7229560000005,23.80318461,26.12377797,22.119259200000002,mix,25.0,mix,
514,415,4721.02836,22.98683125,27.91841768,19.84642287,mix,25.0,mix,
515,415,4023.5947909999995,22.98683125,31.42804103,17.126355800000002,mix,25.0,mix,
517,2887,35612.50391,60.62872723,186.213473,21.79423879,Chaetoceros,3.0,Chaetoceros,148985.0
518,395,4635.41996,22.426092399999998,26.37749101,19.89692705,mix,25.0,mix,
519,549,6188.152129,26.43876907,37.42838704,19.64924615,mix,25.0,mix,
520,415,2962.039307,22.98683125,47.85483309,12.67923712,mix_elongated,,,
522,467,5167.134517,24.38448005,32.23676623,19.22677288,mix,25.0,mix,
524,3601,17762.74219,67.71215253,644.3453262999999,8.164665277000001,Pseudonitzschia,,,
526,6194,329169.0097,88.80566277,96.47176298,81.91547026,Thalassiosira,21.0,Thalassiosira,148912.0
527,344,3773.838175,20.92831583,23.50595553,18.82627155,mix,25.0,mix,
528,6745,350539.6937,92.67146664,110.27660900000001,79.58169629,Gyrodinium,31.0,Gyrodinium,109476.0
529,1544,15854.02539,44.33826628,65.47827855,57.72936598,Pyramimonas,37.0,Pyramimonas,134529.0
531,301,2516.415716,19.57664688,26.25916935,14.98047757,mix,25.0,mix,
532,229,1956.426825,17.07547527,19.51448651,15.17684419,mix,25.0,mix,
533,20723,961163.25,162.4356583,365.7619832,75.74630833,Ditylum,,,
534,564,8683.362095,26.79752047,28.72884447,25.79617786,mix,25.0,mix,
535,550,5585.789063,26.46283714,36.80441049,22.24186342,mix,25.0,mix,
536,1899,8529.773438,49.17196249,389.7913646,7.604427176000001,Pseudonitzschia,,,
538,438,5233.893361,23.61522646,27.67305976,20.30268997,mix,25.0,mix,
539,490,5741.260574,24.97773763,31.7775783,20.22608752,mix,25.0,mix,
540,185,1287.26759,15.34761596,19.49717626,12.74434945,mix,25.0,mix,
541,247,2344.413518,17.73387063,19.69769766,16.54549318,mix,25.0,mix,
543,3360,87168.98596,65.40707049,71.27609574,61.5060968,Thalassiosira,21.0,Thalassiosira,148912.0
545,237,2349.911305,17.37117647,18.9100949,16.9380314,mix,25.0,mix,
547,659,9251.204967,28.9666163,37.25704233,23.25392403,mix,25.0,mix,
549,350,3711.79172,21.11004123,24.56123389,18.68350051,mix,25.0,mix,
550,489,4753.229685,24.95223712,38.06588249,17.35895912,mix,25.0,mix,
551,571,6897.366671,26.96330432,35.5749972,21.2865473,mix,25.0,mix,
552,8126,128900.5547,101.7169826,501.5155022,30.98640643,Pseudonitzschia,,,
553,605,9686.315548999999,27.75445774,29.53548356,26.33386859,mix,25.0,mix,
554,20677,575974.9375,162.2552744,579.9496539,59.69833412,Stephanopyxis,39.0,Stephanopyxis,149630.0
555,430,5427.101309000001,23.39856842,26.15767823,21.22391288,mix,25.0,mix,
556,536,6042.068071,26.12386641,36.9075922,19.53696232,mix,25.0,mix,
557,318,2182.691406,20.12188299,29.55927905,17.99052347,detritus,23.0,detritus,
558,253,1915.586121,17.94796938,23.99405085,13.7848788,mix,25.0,mix,
559,354,3553.1412909999995,21.23032734,26.44225088,17.44866759,mix,25.0,mix,
560,487,6611.481739,24.90115777,27.33001895,23.10314024,mix,25.0,mix,
563,686,9182.089928,29.55405772,39.55940001,23.48130865,mix,25.0,mix,
564,608,4219.304199,27.82318535,91.07716678,13.77675614,mix_elongated,,,
565,658,8567.908565,28.94463025,39.4246551,22.42542751,mix,25.0,mix,
566,471,5991.01719,24.48868771,28.31331395,21.28633043,mix,25.0,mix,
567,457,5708.273852,24.12199146,27.88702398,21.04473704,mix,25.0,mix,
568,4253,37725.02998,73.58728004,354.8313751,15.66334557,Pseudonitzschia,,,
569,4721,43158.41448,77.53040623,388.40409460000006,15.97692444,Pseudonitzschia,,,
570,339,2955.760498,20.77566378,28.54314298,15.79351249,mix,25.0,mix,
571,571,2413.566162,26.96330432,118.0548379,6.552707617,pennate,24.0,pennate,148899.0
572,7184,182791.5,95.63970352,189.4956536,60.12571379,Asterionellopsis,,,
573,9625,338270.9375,110.70199009999999,234.2752874,57.31628545,Ditylum,,,
574,541,5390.972994,26.24542996,40.63390755,18.19387389,mix,25.0,mix,
575,605,6793.694113,27.75445774,41.70459584,19.50375514,mix,25.0,mix,
576,286,2749.67897,19.08262324,22.29693859,16.60160973,mix,25.0,mix,
577,307,3079.546199,19.77080019,22.51032447,17.97133089,mix,25.0,mix,
578,360,3213.8492850000002,21.40948939,30.38083108,15.93484935,mix,25.0,mix,
579,537,7094.501609999999,26.14822433,31.47440503,22.19478296,mix,25.0,mix,
581,5763,54741.71094,85.66025622,515.6989121,15.0343309,Rhizosolenia,18.0,Rhizosolenia,149069.0
582,664,11059.97694,29.07629718,30.89789756,27.79917597,mix,25.0,mix,
583,373,4718.672165999999,21.79262146,22.31368168,21.57051766,mix,25.0,mix,
584,482,6611.481739,24.77299862,27.75085661,22.73789913,mix,25.0,mix,
585,17455,717194.25,149.07849019999998,357.4131789,65.58095607,Ditylum,,,
586,7718,89607.64726,99.13053418,509.7757977,19.79661922,Rhizosolenia,18.0,Rhizosolenia,149069.0
587,393,3542.931115,22.36924543,32.10357361,16.18432176,mix,25.0,mix,
588,4833,38591.54297,78.44467298,546.1983071000001,12.69396828,Rhizosolenia,18.0,Rhizosolenia,149069.0
590,530,6606.76935,25.97723924,33.16572086,20.8969622,mix,25.0,mix,
591,232,2250.1657379999997,17.18695943,17.78152474,17.1431974,mix,25.0,mix,
593,1136,8674.464844,38.03156745,128.7373713,12.23271491,Skeletonema,19.0,Skeletonema,149073.0
594,502,7022.244979000001,25.28173751,27.46786032,23.61382951,mix,25.0,mix,
595,589,6769.34677,27.38499757,40.15397229,20.03859521,mix,25.0,mix,
599,1425,36501.37964,42.59537946,44.82416533,41.64253746,dino30,,,
601,458,5714.557037,24.14836871,28.06861267,21.2821607,mix,25.0,mix,
602,514,5632.09023,25.58212513,35.37882666,19.51274325,Chaetoceros,3.0,Chaetoceros,148985.0
603,476,5663.506156,24.61832698,30.92331019,20.90780225,mix,25.0,mix,
604,412,5563.76059,22.90359562,23.44246421,22.70791176,mix,25.0,mix,
605,219,1416.858287,16.69848677,23.80773405,12.14072725,mix,25.0,mix,
606,384,4830.984103,22.11162557,23.01341156,21.92499915,mix,25.0,mix,
607,555,5624.693848,26.58285062,44.68789592,23.86898022,detritus,23.0,detritus,
608,15514,438191.2813,140.5455026,330.9346456,133.3226064,Chaetoceros,3.0,Chaetoceros,148985.0
609,465,6776.415354000001,24.33220887,25.0702805,24.08604137,mix,25.0,mix,
610,487,5879.490651,24.90115777,30.36362744,20.60875646,mix,25.0,mix,
611,361,3904.2142700000004,21.43920417,24.90751752,18.76946896,mix,25.0,mix,
613,50840,4101087.75,254.42385589999998,388.5422436,195.3875,Thalassiosira_dirty,,,
614,864,2878.662842,33.16743835,53.86876355,35.52489153,detritus,23.0,detritus,
615,584,8627.598825,27.2685147,30.76981557,24.58775719,mix,25.0,mix,
616,689,11773.90387,29.6186098,31.70664124,28.07933639,mix,25.0,mix,
617,465,1907.374878,24.33220887,99.09576746,6.342100882,pennate,24.0,pennate,148899.0
621,372,3250.762998,21.76338923,30.96165311,15.57102243,mix,25.0,mix,
622,586,6891.0834859999995,27.31516746,38.71084021,20.07371408,mix,25.0,mix,
623,833,5171.061508,32.56698544,41.12471846,27.02252362,Phaeocystis,35.0,Phaeocystis,115088.0
625,619,7349.756012999999,28.07374713,41.08434106,20.47147026,mix,25.0,mix,
626,373,4596.93545,21.79262146,23.22756443,20.68064878,mix,25.0,mix,
627,425,5187.554869,23.26213246,26.94679565,20.75856724,mix,25.0,mix,
628,5538,1814.972656,83.97142728,211.1255826,59.87916559999999,Asterionellopsis,,,
629,467,6503.882191,24.38448005,25.68045609,23.34863957,mix,25.0,mix,
630,521,7445.574589,25.755733399999997,28.24391773,24.00299292,mix,25.0,mix,
631,376,4331.470871,21.88008384,25.30331646,20.47315905,mix,25.0,mix,
632,390,4824.700918,22.28370307,23.88875069,21.0280359,mix,25.0,mix,
633,590,7556.315729999999,27.40823474,36.26569432,21.48529338,mix,25.0,mix,
634,337,3249.9776,20.71428798,25.99004276,17.74871854,mix,25.0,mix,
635,282,3612.831552,18.94870844,20.21708177,19.783455,mix,25.0,mix,
637,462,6174.014961999999,24.25359086,26.40439077,23.10733042,mix,25.0,mix,
638,494,4979.424356,25.07948036,36.43243993,18.18337811,mix,25.0,mix,
639,573,6470.895468,27.01048424,37.91402049,20.04924966,mix,25.0,mix,
640,446,4706.105795,23.82991475,32.01501664,18.40178153,mix,25.0,mix,
641,18149,578360.1389,152.0132379,505.6104541,49.34178788,Guinardia,,,
642,6588,93771.04292,91.58658265,354.18785110000005,24.87752694,Pleurosigma,16.0,Pleurosigma,149181.0
643,547,7447.930783,26.39056708,32.39700185,22.85983648,mix,25.0,mix,
644,3102,23759.35156,62.84575616,352.2738293,12.14709949,Pseudonitzschia,,,
645,314,2776.3825079999997,19.99492978,25.80448684,15.84224719,mix,25.0,mix,
646,8424,135119.9,103.5652931,424.2537207,26.58815394,Pleurosigma,16.0,Pleurosigma,149181.0
647,370,3820.9620649999997,21.70480665,26.54128585,18.25761968,mix,25.0,mix,
649,595,9522.167333,27.52412631,29.3068315,26.31433689,mix,25.0,mix,
650,405,3902.6434740000004,22.708192699999998,31.42796009,17.08783058,mix,25.0,mix,
652,470,5789.169862,24.46267741,29.19723284,20.79262968,mix,25.0,mix,
653,396,4977.068161,22.45446191,23.878853,21.66225972,mix,25.0,mix,
654,408,2508.3588870000003,22.79214194,34.18128549,27.46677884,detritus,23.0,detritus,
655,217,1840.1878969999998,16.62206309,18.62172395,15.12258441,mix,25.0,mix,
657,753,9800.983681,30.96367835,45.10067669,22.5009091,mix,25.0,mix,
658,525,7856.337828,25.85441473,27.22473785,24.71327856,mix,25.0,mix,
659,561,7470.707329999999,26.72615544,32.10789472,22.42409798,mix,25.0,mix,
660,1099,4753.359375,37.40708836,226.0409825,7.1024308089999995,Pseudonitzschia,,,
662,313,2704.125877,19.96306533,26.68829123,15.42704146,mix,25.0,mix,
663,583,8894.6342,27.24515837,29.48823737,25.58915522,mix,25.0,mix,
664,721,8215.773438,30.29860907,42.54949658,24.49912729,detritus,23.0,detritus,
665,597,9617.200511,27.57034654,28.84938131,26.69273477,mix,25.0,mix,
666,2839,103577.5244,60.12260031,65.45404975,57.1888777,Thalassiosira,21.0,Thalassiosira,148912.0
667,447,6152.023814,23.85661494,24.93181405,23.431544600000002,mix,25.0,mix,
669,591,7213.882131,27.43145222,37.03047077,21.01573569,Chaetoceros,3.0,Chaetoceros,148985.0
671,399,4388.019539,22.53935621,26.93699097,19.18015726,mix,25.0,mix,
672,4341,121368.7734,74.34468955,115.2983027,49.98948276,Corethron,,,
673,290,2497.5661600000003,19.2156048,24.95056097,14.98218531,mix,25.0,mix,
674,475,6653.107842,24.5924538,25.88151675,23.60319881,mix,25.0,mix,
675,656,7772.300225,28.90060798,42.86486646,21.21248654,mix,25.0,mix,
677,715,12117.90826,30.17227659,33.16440978,27.59710871,mix,25.0,mix,
678,486,6704.158723,24.87557876,26.94437532,23.11665007,mix,25.0,mix,
679,2400,18924.72266,55.27906392,264.6655824,12.07413933,Pseudonitzschia,,,
680,2304,17871.58594,54.16220002,254.25368840000002,11.99816858,Pseudonitzschia,,,
681,3653,64109.69587999999,68.1992966,169.36845480000002,28.33773524,Cerataulina,,,
683,702,12438.350709999999,29.89672491,30.96480674,29.1300159,mix,25.0,mix,
684,10710,182647.5625,116.7749782,244.5658841,141.33446830000003,Asterionellopsis,,,
685,388,4933.871262,22.22649193,23.28303202,21.68073277,mix,25.0,mix,
686,356,3946.625771,21.29021554,25.78800184,20.76005001,detritus,23.0,detritus,
687,3989,81235.03906,71.26677026,154.18306330000001,59.39212652,Asterionellopsis,,,
688,3588,66526.01563,67.58981792,145.06709980000002,69.33155925,Asterionellopsis,,,
690,238,1518.7092289999998,17.40778595,27.11336233,12.65501631,mix,25.0,mix,
694,520,6785.054734,25.73100393,30.35399453,22.3412565,mix,25.0,mix,
695,452,5149.070359,23.98967016,30.67036232,19.81263175,mix,25.0,mix,
696,561,6309.888845,26.72615544,38.36196339999999,19.66525134,mix,25.0,mix,
697,557,7832.775884000001,26.63070458,31.10030908,23.88657494,mix,25.0,mix,
698,327,3162.798404,20.40463994,24.9931637,17.02681769,mix,25.0,mix,
699,21822,750166.875,166.6872321,538.9747704,54.18754623,Ditylum,,,
700,386,3363.124268,22.16913314,28.40201546,19.620002,mix,25.0,mix,
701,338,3008.074966,20.74499858,27.73445273,15.98828966,mix,25.0,mix,
702,880,3585.041504,33.47313549,191.7212148,6.4189959860000005,Leptocylindrus,15.0,Leptocylindrus,149038.0
703,253,2628.727653,17.94796938,19.09922552,17.36835939,mix,25.0,mix,
704,438,5416.105735,23.61522646,26.86033042,21.02050854,mix,25.0,mix,
706,441,5631.304832,23.69596251,26.27919909,21.56719705,mix,25.0,mix,
707,524,4844.015625,25.82977974,40.71627758,18.63910028,detritus,23.0,detritus,
710,236,1485.9454349999999,17.33448968,23.3629164,19.43220035,detritus,23.0,detritus,
711,297,3302.599277,19.44613444,19.88429652,19.20004986,mix,25.0,mix,
714,580,9231.570012999999,27.17496892,27.95878918,26.54070491,mix,25.0,mix,
716,932,3443.1923829999996,34.44792092,235.49095899999998,5.939133701,Pseudonitzschia,,,
717,465,6403.351226,24.33220887,25.90242752,23.06824103,mix,25.0,mix,
718,646,8051.901970999999,28.67948301,39.81092957,21.29286073,mix,25.0,mix,
720,280,2460.652446,18.88139488,23.59543327,15.709354800000002,mix,25.0,mix,
721,3352,20759.15039,65.32915853,487.24534040000003,10.30878138,Pseudonitzschia,,,
722,2688,97283.34351,58.50186233,60.53598352,56.61048164,Thalassiosira,21.0,Thalassiosira,148912.0
723,17037,338193.75,147.28266059999999,723.3851867000001,34.50237373,Rhizosolenia,18.0,Rhizosolenia,149069.0
724,235,2126.0728280000003,17.29772508,18.90526489,16.17068331,mix,25.0,mix,
725,506,5409.0371509999995,25.38226171,34.93177159,18.933737899999997,mix,25.0,mix,
726,418,5127.079211,23.06976657,26.29801895,20.6290751,mix,25.0,mix,
727,8123,188925.172,101.6982046,298.549506,36.47812086,Guinardia,,,
728,506,5956.4596710000005,25.38226171,32.01515788,20.48137309,mix,25.0,mix,
729,1459,32008.90215,43.10053939,52.72512871,35.31135932,Thalassiosira,21.0,Thalassiosira,148912.0
731,565,8024.413035,26.82126661,30.18029805,24.30119581,mix,25.0,mix,
732,741,10774.09201,30.71596495,39.89851319,25.47784509,mix,25.0,mix,
734,471,6364.081318,24.48868771,26.26582769,23.15884821,mix,25.0,mix,
735,463,7911.3157,24.27982515,30.80996552,19.64062474,Phaeocystis,35.0,Phaeocystis,115088.0
736,553,7539.8223689999995,26.53491037,29.09950283,24.31641447,Skeletonema,19.0,Skeletonema,149073.0
737,690,12288.33966,29.64009592,30.9805141,28.82054376,mix,25.0,mix,
738,545,6597.344572999999,26.34227689,33.91076085,21.25619095,Chaetoceros,3.0,Chaetoceros,148985.0
739,4839,61124.20703,78.49335104,253.58780130000002,111.2260872,Thalassionema,20.0,Thalassionema,149092.0
740,730,14012.288630000001,30.48712626,31.15604191,30.52204903,mix,25.0,mix,
741,2591,33874.94922,57.43660558,150.9298914,25.22656677,Chaetoceros,3.0,Chaetoceros,148985.0
743,509,7646.636519,25.45739437,28.56491215,24.59238161,mix,25.0,mix,
746,459,6021.647719,24.17471719,26.79039253,21.93345633,mix,25.0,mix,
747,253,1094.4584960000002,17.94796938,34.10613039,23.07833258,detritus,23.0,detritus,
748,451,6515.6631640000005,23.96311822,25.21213687,23.74754654,mix,25.0,mix,
749,579,9649.401836,27.15153212,27.60217963,27.12897378,mix,25.0,mix,
750,643,11040.34198,28.61281229,29.19816077,28.3481646,mix,25.0,mix,
752,585,9353.306728,27.29185105,28.45888109,26.51265324,mix,25.0,mix,
754,13322,183343.5469,130.2386165,827.1132989,21.70203589,Pseudonitzschia,,,
756,429,4921.304892,23.37134495,29.34806666,18.99386225,mix,25.0,mix,
757,351,2517.681152,21.14017692,29.19130018,19.98382085,detritus,23.0,detritus,
758,247,2280.010868,17.73387063,19.82504689,16.4116331,mix,25.0,mix,
759,18449,776903.5625,153.2644654,364.4192871,70.04171606,Ditylum,,,
760,238,2119.004245,17.40778595,19.664212,15.58259137,mix,25.0,mix,
761,982,4457.482422,35.35988169,194.422234,7.415130775,Pseudonitzschia,,,
763,1571,22844.58594,44.7242588,67.46284196,35.94814169,ciliate_mix,,,
764,280,2758.31835,18.88139488,20.60294292,17.47741696,mix,25.0,mix,
765,4883,59071.98047,78.84940518,342.8322814,22.04824854,Skeletonema,19.0,Skeletonema,149073.0
766,401,3302.512451,22.59577521,31.131469300000003,19.95987634,detritus,23.0,detritus,
767,638,5930.831543,28.50134785,37.59305804,29.57013683,detritus,23.0,detritus,
768,454,4924.446485,24.04268607,31.34780876,19.31047277,mix,25.0,mix,
769,294,2609.092699,19.34767237,24.63263933,15.53069065,mix,25.0,mix,
770,570,6163.804786,26.93968338,39.82883123,19.08785309,mix,25.0,mix,
771,576,6226.636639,27.08110001,40.09511585,19.15695408,mix,25.0,mix,
772,555,5511.138913000001,26.58285062,41.89683027,17.20343803,mix,25.0,mix,
773,537,8613.461658,26.14822433,27.49663285,25.5352025,mix,25.0,mix,
776,353,3904.999668,21.20031979,24.16939097,18.88449706,mix,25.0,mix,
777,1766,52501.51103,47.41878358,47.847495200000004,47.12241289999999,dino30,,,
778,607,9419.280174,27.80029503,30.20471619,25.93324946,mix,25.0,mix,
779,393,4233.296101,22.36924543,27.72685002,18.17503192,mix,25.0,mix,
781,574,9149.888604,27.03404333,29.24725702,27.48128834,detritus,23.0,detritus,
785,692,8877.355441,29.68302149,41.56297614,22.25575797,mix,25.0,mix,
786,596,6591.846785,27.54724612,40.93316632,20.1387456,mix,25.0,mix,
787,441,5948.605689999999,23.69596251,25.10108398,22.69569939,mix,25.0,mix,
788,288,2880.840463,19.14922946,21.25981261,17.53532912,mix,25.0,mix,
791,323,2460.652446,20.27945692,30.58816619,13.78027017,mix,25.0,mix,
792,422,5440.4530780000005,23.17988542,24.81151708,22.39962871,mix,25.0,mix,
794,9854,132258.6945,112.0111712,219.76849680000004,60.59384188,Corethron,,,
795,13306,1012813.343,130.16038329999998,159.15017980000002,116.3879655,Dinophysis,28.0,Dinophysis,109462.0
796,693,11973.395,29.70446102,32.00345955,28.55303932,mix,25.0,mix,
797,589,6603.627758,27.38499757,40.24633213,19.56085812,mix,25.0,mix,
798,599,6747.355622,27.61648941,40.09158238,19.55748685,mix,25.0,mix,
800,286,2172.4113199999997,19.08262324,27.4149331,14.10808399,mix,25.0,mix,
802,1128,20674.03586,37.89741688,48.87642816,30.57329415,dino30,,,
803,420,4908.738521,23.12489154,26.58376193,20.43271622,mix,25.0,mix,
804,268,2415.884751,18.47236309,21.44863386,16.28197199,mix,25.0,mix,
806,586,6938.207375,27.31516746,38.77339205,20.59425777,mix,25.0,mix,
808,424,8476.016979,23.23474913,28.05852664,24.34394668,detritus,23.0,detritus,
809,597,9069.777990999999,27.57034654,30.60991695,25.17466855,mix,25.0,mix,
810,357,1907.359863,21.32009656,45.17357773,22.33092703,detritus,23.0,detritus,
811,571,9076.061176000001,26.96330432,27.9435212,26.36526188,mix,25.0,mix,
812,526,8311.083365,25.87902627,30.44739816,26.72341605,detritus,23.0,detritus,
813,2682,11746.76465,58.436533600000004,538.3070849999999,7.908216798,Pseudonitzschia,,,
814,306,1985.356934,19.73857393,30.03020129,17.84244262,detritus,23.0,detritus,
815,384,4747.731898,22.11162557,23.92154031,21.16589597,mix,25.0,mix,
816,645,11191.138429999999,28.65727667,29.39783983,28.25451094,mix,25.0,mix,
819,673,11513.151679999999,29.27268716,30.57996365,28.33870768,mix,25.0,mix,
821,407,4985.707541,22.76419326,25.25990263,20.83657998,mix,25.0,mix,
822,213,1840.1878969999998,16.46815178,17.90085233,15.46307997,mix,25.0,mix,
823,6547,230983.7344,91.30114621,132.048605,67.15329119,Corethron,,,
824,526,5897.554809,25.87902627,35.82311735,20.001092899999996,mix,25.0,mix,
828,614,10188.970370000001,27.96013377,29.10669089,27.35513522,mix,25.0,mix,
829,576,8692.001473999999,27.08110001,29.69874493,25.13696243,mix,25.0,mix,
831,637,7827.278095999999,28.47900262,40.90584501,21.00242886,mix,25.0,mix,
833,359,1464.9610599999999,21.37973331,43.46085108,27.26436896,detritus,23.0,detritus,
835,571,6503.096793,26.96330432,40.15144826,20.1473552,mix,25.0,mix,
836,406,4498.760679999999,22.73621022,27.74256279,19.13468439,mix,25.0,mix,
839,879,9676.801758,33.45411125,62.92396794,21.20049782,Chaetoceros,3.0,Chaetoceros,148985.0
840,2860,58925.50781,60.34455318,87.62000464,62.17971723,Pyramimonas,37.0,Pyramimonas,134529.0
841,355,4070.7186810000003,21.26029253,23.16896658,19.66997841,mix,25.0,mix,
843,275,2310.641397,18.71205159,23.47733155,15.30962371,mix,25.0,mix,
844,343,2846.282944,20.89787463,30.89998171,15.22258082,mix,25.0,mix,
845,386,5036.758422,22.16913314,26.47808608,22.18521976,mix,25.0,mix,
846,26793,906339.0625,184.69950490000002,653.1047269999999,57.27109305,Ditylum,,,
847,623,10359.40178,28.16430784,29.34033951,27.24136484,mix,25.0,mix,
848,563,6321.669817,26.77375326,37.83135109,19.55075678,mix,25.0,mix,
850,586,6902.079059999999,27.31516746,38.24222423,20.53148709,mix,25.0,mix,
851,498,5667.433147,25.18081201,33.72170603,19.67056157,mix,25.0,mix,
852,418,5601.459701,23.06976657,23.918331,22.417281399999997,mix,25.0,mix,
853,2966,22724.35352,61.45265242,330.25761560000007,12.2380399,Pseudonitzschia,,,
854,290,2787.378082,19.2156048,22.07078199,16.88334588,mix,25.0,mix,
855,248,1006.709351,17.76973289,32.84867507,23.3981141,detritus,23.0,detritus,
857,15557,688304.1008,140.74014209999999,299.0065937,67.70828204,Guinardia_flaccida,,,
858,1936,40815.57176,49.64868335,76.29568611,34.168076899999996,Prorocentrum,36.0,Prorocentrum,109566.0
859,243,1972.9201859999998,17.58969043,21.95623275,14.71946742,mix,25.0,mix,
862,610,6407.0,27.868909600000002,37.75882070000001,23.37531302,detritus,23.0,detritus,
863,566,7436.935209,26.84499175,32.85673695,22.2017473,mix,25.0,mix,
864,705,8543.762695,29.960538699999997,39.98163712,26.34209054,detritus,23.0,detritus,
866,448,5297.510612,23.88328529,28.81752341,19.96890159,mix,25.0,mix,
