pid,Asterionellopsis,Cerataulina,Ceratium,Chaetoceros,Corethron,Coscinodiscus,Cylindrotheca,DactFragCerataul,Dactyliosolen,Dictyocha,Dinobryon,Dinophysis,Ditylum,Ephemera,Eucampia,Euglena,Gonyaulax,Guinardia,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Laboea,Lauderia,Leptocylindrus,Licmophora,Myrionecta,Odontella,Paralia,Phaeocystis,Pleurosigma,Prorocentrum,Pseudonitzschia,Pyramimonas,Rhizosolenia,Skeletonema,Stephanopyxis,Thalassionema,Thalassiosira,Thalassiosira_dirty,bad,ciliate_mix,clusterflagellate,detritus,dino30,kiteflagellates,mix,mix_elongated,pennate,tintinnid
D20180213T234223_IFCB010_02791,0.0,0.003333,0.0,0.096667,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216667,0.006667,0.003333,0.523333,0.123333,0.016667,0.0
D20180213T234223_IFCB010_02792,0.003333,0.003333,0.0,0.070000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.003333,0.0,0.016667,0.0,0.0,0.213333,0.023333,0.0,0.623333,0.036667,0.0,0.0
D20180213T234223_IFCB010_02793,0.006667,0.003333,0.0,0.210000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.006667,0.0,0.003333,0.003333,0.0,0.0,0.0,0.006667,0.0,0.006667,0.0,0.0,0.016667,0.0,0.026667,0.003333,0.0,0.240000,0.083333,0.020000,0.270000,0.070000,0.003333,0.0
D20180213T234223_IFCB010_02795,0.0,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.210000,0.006667,0.0,0.670000,0.023333,0.0,0.0
D20180213T234223_IFCB010_02796,0.006667,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.146667,0.030000,0.0,0.713333,0.023333,0.0,0.0
D20180213T234223_IFCB010_02797,0.006667,0.073333,0.0,0.020000,0.003333,0.0,0.026667,0.026667,0.106667,0.0,0.036667,0.0,0.003333,0.0,0.003333,0.003333,0.0,0.010000,0.003333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.003333,0.0,0.0,0.0,0.0,0.003333,0.010000,0.036667,0.003333,0.026667,0.190000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.013333,0.0,0.003333,0.003333,0.173333,0.040000,0.0
D20180213T234223_IFCB010_02798,0.010000,0.0,0.0,0.173333,0.0,0.0,0.003333,0.0,0.003333,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.006667,0.0,0.020000,0.0,0.0,0.003333,0.0,0.036667,0.0,0.0,0.346667,0.010000,0.003333,0.266667,0.080000,0.0,0.0
D20180213T234223_IFCB010_02799,0.003333,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.006667,0.0,0.016667,0.0,0.0,0.170000,0.016667,0.0,0.716667,0.030000,0.0,0.0
D20180213T234223_IFCB010_02800,0.016667,0.003333,0.0,0.116667,0.0,0.0,0.0,0.0,0.006667,0.0,0.030000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.010000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.210000,0.016667,0.023333,0.306667,0.206667,0.0,0.0
D20180213T234223_IFCB010_02802,0.013333,0.003333,0.0,0.080000,0.0,0.0,0.0,0.0,0.013333,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.013333,0.0,0.0,0.006667,0.0,0.016667,0.0,0.016667,0.0,0.026667,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.113333,0.026667,0.023333,0.483333,0.126667,0.016667,0.0
D20180213T234223_IFCB010_02803,0.0,0.0,0.0,0.070000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.176667,0.033333,0.0,0.676667,0.016667,0.0,0.0
D20180213T234223_IFCB010_02804,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.106667,0.013333,0.0,0.753333,0.043333,0.0,0.0
D20180213T234223_IFCB010_02805,0.003333,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.156667,0.006667,0.0,0.770000,0.010000,0.0,0.0
D20180213T234223_IFCB010_02806,0.0,0.0,0.0,0.093333,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.370000,0.0,0.0,0.463333,0.036667,0.0,0.0
D20180213T234223_IFCB010_02807,0.0,0.0,0.0,0.056667,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.260000,0.010000,0.0,0.613333,0.013333,0.0,0.0
D20180213T234223_IFCB010_02809,0.0,0.0,0.0,0.153333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.006667,0.0,0.0,0.0,0.010000,0.0,0.006667,0.0,0.0,0.016667,0.0,0.003333,0.0,0.006667,0.096667,0.230000,0.013333,0.380000,0.040000,0.010000,0.0
D20180213T234223_IFCB010_02812,0.010000,0.0,0.0,0.063333,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.246667,0.003333,0.0,0.590000,0.046667,0.0,0.0
D20180213T234223_IFCB010_02813,0.0,0.0,0.0,0.086667,0.0,0.0,0.0,0.0,0.006667,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.323333,0.016667,0.0,0.500000,0.036667,0.0,0.0
D20180213T234223_IFCB010_02814,0.003333,0.003333,0.0,0.050000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.203333,0.020000,0.0,0.630000,0.050000,0.003333,0.0
D20180213T234223_IFCB010_02815,0.006667,0.0,0.0,0.150000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.023333,0.0,0.003333,0.0,0.003333,0.096667,0.346667,0.0,0.350000,0.0,0.0,0.0
D20180213T234223_IFCB010_02818,0.0,0.0,0.0,0.073333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.273333,0.0,0.0,0.446667,0.153333,0.010000,0.0
D20180213T234223_IFCB010_02819,0.020000,0.003333,0.0,0.086667,0.0,0.0,0.003333,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.166667,0.020000,0.023333,0.446667,0.126667,0.023333,0.0
D20180213T234223_IFCB010_02820,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.153333,0.006667,0.0,0.720000,0.023333,0.0,0.0
D20180213T234223_IFCB010_02823,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.033333,0.046667,0.0,0.840000,0.013333,0.0,0.0
D20180213T234223_IFCB010_02824,0.0,0.003333,0.0,0.086667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.190000,0.006667,0.0,0.650000,0.026667,0.0,0.0
D20180213T234223_IFCB010_02825,0.006667,0.0,0.0,0.003333,0.0,0.0,0.086667,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.323333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.006667,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.003333,0.363333,0.130000,0.0
D20180213T234223_IFCB010_02826,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.016667,0.0,0.0,0.006667,0.0,0.0,0.0,0.006667,0.116667,0.130000,0.0,0.590000,0.033333,0.0,0.0
D20180213T234223_IFCB010_02828,0.0,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.170000,0.003333,0.0,0.703333,0.043333,0.0,0.0
D20180213T234223_IFCB010_02830,0.006667,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.176667,0.016667,0.0,0.700000,0.026667,0.0,0.0
D20180213T234223_IFCB010_02831,0.003333,0.003333,0.0,0.130000,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.010000,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.200000,0.016667,0.010000,0.530000,0.050000,0.0,0.0
D20180213T234223_IFCB010_02832,0.006667,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.013333,0.0,0.016667,0.0,0.0,0.066667,0.026667,0.0,0.786667,0.013333,0.0,0.0
D20180213T234223_IFCB010_02835,0.013333,0.003333,0.0,0.136667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.006667,0.0,0.003333,0.0,0.016667,0.0,0.046667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.193333,0.016667,0.003333,0.526667,0.020000,0.0,0.0
D20180213T234223_IFCB010_02836,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.073333,0.030000,0.0,0.806667,0.010000,0.0,0.0
D20180213T234223_IFCB010_02837,0.0,0.016667,0.0,0.196667,0.006667,0.0,0.0,0.010000,0.003333,0.0,0.0,0.003333,0.0,0.010000,0.003333,0.0,0.0,0.006667,0.0,0.003333,0.010000,0.0,0.0,0.0,0.0,0.010000,0.016667,0.0,0.006667,0.0,0.0,0.020000,0.0,0.020000,0.0,0.030000,0.0,0.003333,0.160000,0.0,0.0,0.003333,0.016667,0.056667,0.143333,0.056667,0.083333,0.090000,0.013333,0.0
D20180213T234223_IFCB010_02838,0.0,0.003333,0.0,0.060000,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.230000,0.006667,0.0,0.640000,0.020000,0.0,0.0
D20180213T234223_IFCB010_02839,0.0,0.0,0.0,0.310000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.006667,0.0,0.023333,0.0,0.0,0.213333,0.053333,0.003333,0.333333,0.026667,0.003333,0.0
D20180213T234223_IFCB010_02840,0.003333,0.0,0.0,0.073333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.180000,0.006667,0.006667,0.660000,0.030000,0.003333,0.0
D20180213T234223_IFCB010_02841,0.006667,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.006667,0.0,0.026667,0.0,0.0,0.136667,0.026667,0.0,0.673333,0.046667,0.0,0.0
D20180213T234223_IFCB010_02843,0.0,0.0,0.0,0.103333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.270000,0.006667,0.0,0.566667,0.020000,0.0,0.0
D20180213T234223_IFCB010_02844,0.003333,0.0,0.0,0.056667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.010000,0.0,0.020000,0.0,0.006667,0.083333,0.103333,0.0,0.650000,0.023333,0.0,0.0
D20180213T234223_IFCB010_02845,0.003333,0.003333,0.0,0.123333,0.0,0.0,0.010000,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.010000,0.0,0.003333,0.0,0.050000,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.203333,0.0,0.026667,0.163333,0.343333,0.016667,0.0
D20180213T234223_IFCB010_02846,0.0,0.003333,0.0,0.110000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.016667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.250000,0.010000,0.006667,0.446667,0.106667,0.016667,0.0
D20180213T234223_IFCB010_02847,0.0,0.010000,0.0,0.046667,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.133333,0.086667,0.0,0.673333,0.013333,0.0,0.0
D20180213T234223_IFCB010_02848,0.0,0.003333,0.0,0.036667,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.016667,0.0,0.0,0.120000,0.040000,0.0,0.726667,0.043333,0.003333,0.0
D20180213T234223_IFCB010_02849,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.193333,0.006667,0.0,0.713333,0.006667,0.0,0.0
D20180213T234223_IFCB010_02850,0.003333,0.0,0.0,0.046667,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.020000,0.0,0.0,0.133333,0.010000,0.0,0.710000,0.060000,0.003333,0.0
D20180213T234223_IFCB010_02851,0.010000,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.026667,0.0,0.0,0.163333,0.016667,0.0,0.670000,0.053333,0.0,0.0
D20180213T234223_IFCB010_02852,0.003333,0.003333,0.0,0.040000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.003333,0.0,0.026667,0.0,0.0,0.216667,0.016667,0.0,0.650000,0.030000,0.0,0.0
D20180213T234223_IFCB010_02854,0.006667,0.006667,0.0,0.056667,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.236667,0.033333,0.010000,0.450000,0.140000,0.010000,0.0
D20180213T234223_IFCB010_02855,0.010000,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.006667,0.0,0.020000,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.006667,0.0,0.023333,0.0,0.0,0.0,0.0,0.026667,0.0,0.003333,0.393333,0.013333,0.003333,0.333333,0.013333,0.0,0.0
D20180213T234223_IFCB010_02856,0.003333,0.0,0.0,0.193333,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.260000,0.010000,0.003333,0.446667,0.036667,0.003333,0.0
D20180213T234223_IFCB010_02857,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.066667,0.040000,0.003333,0.810000,0.013333,0.0,0.0
D20180213T234223_IFCB010_02858,0.006667,0.0,0.0,0.090000,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.266667,0.013333,0.003333,0.543333,0.040000,0.0,0.0
D20180213T234223_IFCB010_02859,0.0,0.0,0.0,0.023333,0.0,0.0,0.060000,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.010000,0.646667,0.143333,0.0
D20180213T234223_IFCB010_02860,0.030000,0.033333,0.003333,0.033333,0.0,0.0,0.066667,0.020000,0.190000,0.0,0.023333,0.0,0.023333,0.0,0.003333,0.010000,0.0,0.006667,0.0,0.0,0.0,0.086667,0.0,0.0,0.080000,0.003333,0.0,0.0,0.0,0.003333,0.003333,0.006667,0.080000,0.0,0.046667,0.086667,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.003333,0.0,0.013333,0.003333,0.083333,0.050000,0.0
D20180213T234223_IFCB010_02861,0.0,0.0,0.0,0.096667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.120000,0.120000,0.0,0.593333,0.013333,0.0,0.0
D20180213T234223_IFCB010_02862,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.033333,0.0,0.890000,0.010000,0.0,0.0
D20180213T234223_IFCB010_02863,0.0,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.210000,0.016667,0.003333,0.653333,0.033333,0.0,0.0
D20180213T234223_IFCB010_02864,0.003333,0.003333,0.0,0.086667,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.006667,0.0,0.013333,0.0,0.003333,0.230000,0.016667,0.006667,0.436667,0.146667,0.016667,0.0
